Date,Spot_Price,Total OI,Market Cap,OI to Market Cap %,pct change,Futures Price,Funding Rate (Calculated),Funding Rate %
2021-04-10,58233.0,20149097730.0,1115505392709.375,1.806275241849009,0.8301828771015485,,,0.09374500000000001
2021-04-11,60323.0,21779032003.0,1118903250337.5,1.9464624842613236,3.5890302749300274,60525.0,202.0,0.09738666666666668
2021-04-12,60050.8,21696024500.0,1119732396750.0002,1.9376080001768508,-0.451237504766,60545.0,494.1999999999971,0.09816466666666666
2021-04-13,59881.0,22355597199.0,1177557126850.0,1.898472412867296,-0.2827605960286972,63685.0,3804.0,0.09888999999999999
2021-04-14,63648.2,24268181749.0,1168021767581.25,2.0777165650991907,6.291144102469892,62400.0,-1248.199999999997,0.101287
2021-04-15,63013.0,23805073031.0,1185967117396.875,2.0072287571725154,-0.9979858032120315,63840.0,827.0,0.08958033333333333
2021-04-16,63221.0,23591584478.0,1145924744146.8752,2.058737678761235,0.33009061622204516,61980.0,-1241.0,0.11506266666666666
2021-04-17,61489.0,22916412336.0,1139011148284.0051,2.011956807492629,-2.739596020309709,,,0.065495
2021-04-18,59998.0,22816327488.0,1037095455837.5,2.2000219323663717,-2.42482395225162,56390.0,-3608.0,0.05002399999999999
2021-04-19,56212.5,19629401934.0,1044878435078.125,1.8786302095068428,-6.309376979232639,56045.0,-167.5,0.01
2021-04-20,55675.0,18745214877.0,1046757206312.5,1.7907891881666955,-0.9561930175672639,56715.0,1040.0,0.01
2021-04-21,56456.75,18472028723.0,1050754362156.25,1.7579778289088996,1.404131118096097,55610.0,-846.75,0.01
2021-04-22,53943.3,18015630229.0,969583639893.75,1.8580790235873008,-4.451992011584083,52860.0,-1083.300000000003,0.01
2021-04-23,51778.0,17456997655.0,934855321096.875,1.8673475200972844,-4.01402954583795,50845.0,-933.0,0.02253933333333333
2021-04-24,51134.5,16834153206.0,954556428000.0,1.7635576810551843,-1.2428058248677099,,,0.018144
2021-04-25,50018.0,16620339154.0,923705354700.0,1.7993117685669295,-2.1834573526679613,49145.0,-873.0,0.023419333333333334
2021-04-26,49069.0,16605693032.0,1002499341803.8368,1.6564293201550355,-1.8973169658922817,54070.0,5001.0,0.01
2021-04-27,53972.0,16324528129.0,1033610396412.5,1.579369575389323,9.992052008396346,54790.0,818.0,0.01
2021-04-28,55049.5,16557048927.0,1018351223906.25,1.6258682209355553,1.9964055436151984,55410.0,360.5,0.01
2021-04-29,54812.0,16260647631.0,990445281762.5,1.6417512335526638,-0.4314298949127604,52900.0,-1912.0,0.01
2021-04-30,53558.84,16381683518.0,1066187095225.0,1.536473625629743,-2.286287674231924,56995.0,3436.1600000000035,0.01
2021-05-01,57771.0,17367791871.0,1081655740200.0,1.6056672400951402,7.864546730287669,,,0.017901666666666666
2021-05-02,57774.0,17488567230.0,1064062886459.375,1.6435651926731962,0.005192916861407326,56780.0,-994.0,0.03546233333333333
2021-05-03,56651.7,17533196174.0,1067334429843.75,1.642708759668395,-1.9425693218402817,57765.0,1113.300000000003,0.047936000000000006
2021-05-04,57118.0,17543943130.0,1020310026006.25,1.7194717961041122,0.8230997481099456,54515.0,-2603.0,0.04319033333333333
2021-05-05,53293.0,17133299808.0,1062847420659.375,1.612018759698429,-6.696663048426066,57295.0,4002.0,0.03296433333333333
2021-05-06,57444.0,17321607415.0,1052724322000.0,1.645407734295703,7.789015442928715,56180.0,-1264.0,0.07653633333333333
2021-05-07,56417.0,17332849423.0,1079534245893.75,1.6055858801079606,-1.78782814567231,57760.0,1343.0,0.03836733333333334
2021-05-08,57400.0,17241161590.0,1102783049500.0,1.5634227963348832,1.7423826151691912,,,0.05069166666666666
2021-05-09,58865.0,17759565672.0,1079845062187.5,1.6446401705096003,2.55226480836237,58330.0,-535.0,0.052217000000000006
2021-05-10,58288.0,17660249241.0,1037167684718.75,1.7027380915544965,-0.9802089526883551,55705.0,-2583.0,0.07414733333333334
2021-05-11,55830.0,17811817847.0,1064170914340.625,1.6737741660639587,-4.216991490529787,56805.0,975.0,0.03868533333333333
2021-05-12,56768.0,17863380702.0,965300862093.75,1.850550579977117,1.6801003044957907,54445.0,-2323.0,0.030051999999999995
2021-05-14,49706.5,16555709679.0,935291726100.0,1.7701118503458126,-12.439226324689967,50190.0,483.5,0.030109333333333335
2021-05-15,49941.0,16509530662.0,909356726250.0,1.8155175175403284,0.471769285707091,,,0.013425333333333333
2021-05-16,46808.0,16797038326.0,854220025768.75,1.9663596988239196,-6.273402615085799,46455.0,-353.0,0.031042
2021-05-17,46410.0,16548691166.0,825973336375.0,2.0035381818289992,-0.8502820030763969,44060.0,-2350.0,0.044427666666666664
2021-05-18,43548.0,15698511941.0,801592491262.5,1.958415543074138,-6.16677440206852,43150.0,-398.0,0.030391666666666668
2021-05-19,43049.3,15617653121.0,729763005609.375,2.1400993200468923,-1.1451731422797762,39340.0,-3709.300000000003,-0.014627999999999997
2021-05-20,37404.5,11327613235.0,762616959809.375,1.485360781621152,-13.112408331842795,40320.0,2915.5,0.01
2021-05-21,41409.5,11537357110.0,695610967300.0,1.6585933305195029,10.707267842104562,36085.0,-5324.5,0.005515
2021-05-22,36875.0,11046535256.0,713906441600.0,1.547336543321085,-10.950385781040584,,,-0.0014826666666666658
2021-05-23,38125.5,10722411202.0,639660483934.375,1.6762659991202535,3.3911864406779735,34792.5,-3333.0,-0.0004580000000000001
2021-05-24,33334.5,10041763313.0,705117478484.375,1.4241262795788887,-12.566392571900698,39750.0,6415.5,-0.00545
2021-05-25,37657.0,10400660653.0,707552448750.0,1.4699490718143033,12.967046153384644,37330.0,-327.0,0.01
2021-05-26,38319.6,10400444648.0,724559236025.0,1.4354167514388216,1.7595666144408773,38545.0,225.40000000000146,0.01
2021-05-27,38819.5,10641066339.0,733394719640.625,1.4509330451975835,1.3045543272894422,38845.0,25.5,0.01
2021-05-28,39708.0,10466240922.0,669664837187.4999,1.5629073442106907,2.288798155566152,36841.4,-2866.5999999999985,0.01
2021-05-29,37280.5,10230880846.0,645440063775.0,1.585101610544969,-6.113377656895336,,,0.010125
2021-05-30,34296.5,10055259647.0,677691093100.0,1.4837526639170757,-8.004184493233723,35635.0,1338.5,0.01
2021-05-31,37280.5,10113070313.0,688473943609.375,1.4689111195670659,8.700596270756499,37425.0,144.5,0.01
2021-06-01,36927.5,10341589522.0,678414612562.5,1.5243759981728378,-0.9468757125038585,35990.0,-937.5,0.01
2021-06-02,36216.0,10172413400.0,701387475337.5,1.4503272096646929,-1.926748358269581,38040.0,1824.0,0.01
2021-06-03,38017.0,10724214681.0,722286533993.75,1.484759050082581,4.972940136956039,38715.0,698.0,0.01
2021-06-04,38575.9,10699641248.0,694226859050.0,1.541231242859387,1.470131783149653,36955.0,-1620.9000000000015,0.013522000000000001
2021-06-05,36973.0,10455455272.0,661874373400.0,1.5796736801110904,-4.15518497300128,,,0.01
2021-06-06,36298.0,10318233411.0,671875797465.625,1.5357352430198097,-1.8256565601925678,36005.0,-293.0,0.01
2021-06-07,36176.0,10486798596.0,636941983421.875,1.6464291676396101,-0.33610667254394544,35645.0,-531.0,0.01
2021-06-08,36023.0,10616596691.0,607319193778.125,1.7481082106024488,-0.42293233082706383,32910.0,-3113.0,0.007005
2021-06-09,31731.5,10166719666.0,680994737640.6251,1.4929219132035623,-11.91322210809761,36375.0,4643.5,-0.0034129999999999994
2021-06-10,36399.5,10969685829.0,677372245793.75,1.6194471942300557,14.710933930006465,36690.0,290.5,-0.0002553333333333331
2021-06-11,36876.0,10693909942.0,696465216121.875,1.5354549939402378,1.309083915987852,37325.0,449.0,0.005796
2021-06-12,36837.0,10927302693.0,664467269062.5,1.6445208367324673,-0.10575984380084558,,,0.0004686666666666669
2021-06-13,35382.5,10445108372.0,703286777165.625,1.4851848081227557,-3.948475717349409,38985.0,3602.5,0.001977666666666666
2021-06-14,40000.0,10881672941.0,751998309618.75,1.4470342289089477,13.050236698933082,39710.0,-290.0,0.005618666666666667
2021-06-15,40704.0,11960843415.0,755341381096.875,1.5835016741213048,1.760000000000006,39995.0,-709.0,0.009334
2021-06-16,40071.5,11778280628.0,724226282962.5001,1.6263260399526083,-1.553901336477992,38565.0,-1506.5,0.01
2021-06-17,38746.0,11597852543.0,708595136844.5831,1.6367389415973044,-3.3078372409318324,37665.0,-1081.0,0.01
2021-06-18,39016.0,11801011250.0,661457798125.0,1.7840913333324835,0.69684612605172,35285.0,-3731.0,0.005229
2021-06-19,36380.5,11339724270.0,668223156375.0,1.6969966038764845,-6.754921058027474,,,-0.0023903333333333333
2021-06-20,36120.0,11290317740.0,645487356846.8749,1.749115241412596,-0.7160429350888564,35592.5,-527.5,0.0005210000000000006
2021-06-21,35610.5,11072611639.0,606558996056.25,1.8254797490421142,-1.4105758582502737,32560.0,-3050.5,-0.0038236666666666666
2021-06-22,31611.5,10292196753.0,571963684250.0,1.7994493420497264,-11.229833897305575,32480.0,868.5,-0.004953000000000002
2021-06-23,32405.0,10223468213.0,630643693437.5,1.6211163798807096,2.510162440883845,32900.0,495.0,-0.011173666666666667
2021-06-24,33658.5,10237195589.0,653626814062.5,1.566214140661175,3.868230211387136,34805.0,1146.5,-0.005549333333333332
2021-06-25,34615.0,10302635204.0,604310698687.5,1.7048573236211526,2.8417784512084543,33079.4,-1535.5999999999985,0.007457333333333333
2021-06-26,31596.0,9448322937.0,586567074843.75,1.6107830361117437,-8.72165246280514,,,-0.011507000000000002
2021-06-27,32256.0,9645260609.0,617401518250.0,1.562234676121158,2.0888720091150725,34725.0,2469.0,-0.034195
2021-06-28,34725.5,10091147889.0,646558554225.0,1.560747719299112,7.655939980158721,34525.0,-200.5,0.0034660000000000003
2021-06-29,34487.0,9916557328.0,681555928500.0,1.4549880520920448,-0.6868151646484577,36430.0,1943.0,0.007409666666666668
2021-06-30,35858.2,10548089706.0,640392481118.75,1.6471289118780323,3.9759909531127624,34725.0,-1133.199999999997,0.01
2021-07-01,35052.5,9994076296.0,627374224812.5,1.59300078019413,-2.2469058681138354,33030.0,-2022.5,0.01
2021-07-02,33517.5,9880660619.0,632244880575.0,1.5627901344197452,-4.37914556736324,33285.0,-232.5,0.0020390000000000004
2021-07-03,33780.0,10063011631.0,645844485000.0,1.558116832258775,0.7831729693443812,,,-0.004961999999999999
2021-07-04,34649.5,10215005706.0,662096097609.375,1.5428282605626642,2.5740082889283533,35335.0,685.5,-0.0025356666666666665
2021-07-05,35300.0,10371514975.0,636916546393.7501,1.6283946513438816,1.8773719678494727,33805.0,-1495.0,0.003186666666666667
2021-07-06,33710.5,10050645207.0,639891254700.0,1.5706801949828242,-4.502832861189798,33975.0,264.5,-0.006678
2021-07-07,34227.0,10075216601.0,650506976706.25,1.5488252950052024,1.5321635692143287,34700.0,473.0,0.0022126666666666666
2021-07-08,33836.0,10061965226.0,610731062374.9999,1.6475279948708048,-1.1423729803955895,32960.0,-876.0,-0.011033666666666666
2021-07-09,32865.5,10129727099.0,626955830737.5,1.6157002778145009,-2.8682468376876713,33455.0,589.5,-0.015698
2021-07-10,33779.0,10112998367.0,625370669625.0,1.617120670699859,2.7795104288691697,,,0.0026126666666666663
2021-07-11,33490.5,10062758149.0,636044503899.9999,1.5820839716873154,-0.8540809378608016,34317.5,827.0,0.004804
2021-07-12,33506.75,10269104485.0,615621796562.5,1.6680865658656785,0.04852122243621526,32760.0,-746.75,0.007438
2021-07-13,33080.0,10170107430.0,612717726956.25,1.6598356767840305,-1.2736239712893616,32215.0,-865.0,0.006684
2021-07-14,32710.5,10193810804.0,618096853856.25,1.6492254798583332,-1.1169891172914115,32740.0,29.5,-0.00014533333333333295
2021-07-15,32793.0,10119567971.0,595652203475.0001,1.698905487457787,0.2522125922868712,31410.0,-1383.0,0.002231
2021-07-16,31858.5,10447524181.0,596074112965.6251,1.752722346726454,-2.84969353215625,31925.0,66.5,-0.0014503333333333332
2021-07-17,31409.5,10214919248.0,593997917756.2499,1.7196894033880679,-1.409357000486522,,,0.0026739999999999997
2021-07-18,31490.0,10367572876.0,589242612618.75,1.7594743920375624,0.2562918862127672,31740.0,250.0,0.005188666666666667
2021-07-19,31785.0,10398298432.0,576377746150.0,1.804077013982057,0.9368053350270023,30690.0,-1095.0,-0.0018523333333333332
2021-07-20,30800.0,10816897114.0,556486593437.5,1.943783954826733,-3.098946043731321,29715.0,-1085.0,-0.015731666666666668
2021-07-21,29773.5,10534960050.0,602950553471.8749,1.7472344936642323,-3.3327922077922123,31620.0,1846.5,-0.031440666666666665
2021-07-22,32116.5,10635800883.0,605374462962.4999,1.7568961913180072,7.869414076275882,32415.0,298.5,-0.004508333333333332
2021-07-23,32307.0,10622744746.0,609298379587.5,1.7434388637619036,0.5931530521694484,32270.0,-37.0,-0.005877
2021-07-24,33648.0,11130096637.0,636612961115.625,1.7483301969685303,4.150803231497813,,,-0.010409333333333333
2021-07-25,34243.0,11415946896.0,646121426934.375,1.76684233336213,1.7683071802187422,,,-0.017530333333333332
2021-07-26,35408.5,11903343347.0,693226378125.0,1.7170932501436975,3.4036153374412237,39480.0,4071.5,-0.011613666666666666
2021-07-27,37225.5,10884690656.0,714539456443.9054,1.5233155507143779,5.131536213056198,37890.0,664.5,0.0059173333333333335
2021-07-28,39513.0,11377308525.0,752294201290.625,1.5123482947869669,6.144981262844018,40370.0,857.0,0.005987666666666666
2021-07-29,39986.0,11477422516.0,743310562500.0,1.5440951730051595,1.197074380583607,39675.0,-311.0,0.006589666666666667
2021-07-30,39984.0,11453771178.0,733843146581.25,1.5607928249190042,-0.005001750612709799,39020.9,-963.0999999999985,0.005874333333333333
2021-07-31,42157.1,11726779979.0,785277153487.4996,1.4933300844065205,5.434923969587824,,,0.01
2021-08-01,41389.0,11547385874.0,771925432162.5,1.4959198638721791,-1.821994397147808,39960.0,-1429.0,0.01
2021-08-02,39855.7,11155819925.0,742114483200.0,1.5032478381092995,-3.7046075044093962,39180.0,-675.6999999999971,0.01
2021-08-03,39147.0,11184283675.0,723582256271.875,1.54568241247719,-1.7781647292608005,37965.0,-1182.0,0.01
2021-08-04,38199.0,11127824739.0,744515369350.0,1.4946400298915468,-2.4216415050961726,39840.0,1641.0,0.007090666666666666
2021-08-05,39742.0,11185196810.0,770353505746.875,1.4519563715304573,4.039372758449167,40755.0,1013.0,0.01
2021-08-06,40875.0,11188615398.0,805100298274.9999,1.3897169609764919,2.850888229077553,42970.0,2095.0,0.01
2021-08-07,42790.0,11885392873.0,834756775671.875,1.4238150823554254,4.685015290519878,,,0.01
2021-08-08,44621.52,12237721404.0,822865416750.0001,1.487208133297698,4.280252395419493,43917.5,-704.0199999999968,0.01
2021-08-09,43770.0,11959279033.0,862739232300.0,1.3861985853033985,-1.908316883871275,46045.0,2275.0,0.01
2021-08-10,46302.5,12721961152.0,856543178400.0,1.4852679319406041,5.7859264336303395,45495.0,-807.5,0.01
2021-08-11,45549.0,12754036990.0,870036087000.0,1.4659204578487788,-1.6273419361805486,46455.0,906.0,0.01
2021-08-12,45568.1,12828387474.0,833234777090.625,1.5395885801589326,0.041932863509619445,44360.0,-1208.0999999999985,0.01
2021-08-13,44385.08,12956955312.0,894161664946.875,1.4490618218093496,-2.596158277391414,46505.0,2119.9199999999983,0.01
2021-08-14,47828.0,13609729416.0,880894018034.375,1.5449905592921065,7.756930932646733,,,0.01
2021-08-15,47074.0,13422158511.0,883499787787.5,1.5192033655845436,-1.5764823952496454,47020.0,-54.0,0.01
2021-08-16,47001.0,13239755759.0,865693921343.75,1.529380700565501,-0.15507498831627275,46095.0,-906.0,0.011308
2021-08-17,45902.0,13470443742.0,841633034287.5,1.600512716733327,-2.338248122380371,45520.0,-382.0,0.01
2021-08-18,44718.0,13283353524.0,842826427603.125,1.5760485301553622,-2.5794083046490335,44855.0,137.0,0.01
2021-08-19,44723.0,12971709072.0,876309112262.5,1.4802663683947064,0.011181179838093414,46700.0,1977.0,0.01
2021-08-20,46788.0,13395144455.0,914801253500.0,1.4642682663311415,4.617311003286906,48730.0,1942.0,0.011920333333333333
2021-08-21,49320.0,14274150564.0,920930126025.0,1.549971073876294,5.411644011284955,,,0.015569
2021-08-22,48893.0,14132572281.0,917986652275.0,1.5395182757805856,-0.8657745336577483,49327.5,434.5,0.011604333333333333
2021-08-23,49288.5,14165274669.0,931664741750.0,1.520426182748157,0.8089092508130058,49280.0,-8.5,0.02438766666666667
2021-08-24,49628.0,14653112886.0,899451015225.0,1.6291173880474732,0.6888016474431158,48210.0,-1418.0,0.026882666666666666
2021-08-25,47717.0,14738306346.0,915566483893.75,1.6097472554172654,-3.8506488272749273,48705.0,988.0,0.013189333333333332
2021-08-26,49024.0,14725315592.0,881007304878.125,1.6714181040799703,2.7390657417691866,46940.0,-2084.0,0.013955
2021-08-27,46849.0,14380768046.0,908845511062.5,1.5823116108245876,-4.436602480417751,47952.0,1103.0,0.01
2021-08-28,49090.0,14357100894.0,914607281125.0,1.5697558056109335,4.783453222053824,,,0.021792333333333334
2021-08-29,48903.0,14464219969.0,917480314490.625,1.5765155655716032,-0.38093298024037825,48877.5,-25.5,0.01
2021-08-30,48796.0,14350316595.0,883809162300.0,1.6236895030206682,-0.21880048258797746,48765.0,-31.0,0.014183333333333334
2021-08-31,46977.5,14327553525.0,887383472675.0,1.6145842204847327,-3.7267398967128496,47390.0,412.5,0.029103666666666667
2021-09-01,47197.0,14444075634.0,914022689481.25,1.5802753914345036,0.46724495769250307,48320.0,1123.0,0.03528033333333334
2021-09-03,49325.5,15121220957.0,943051945468.75,1.6034345753333767,4.509820539441067,50710.0,1384.5,0.035202000000000004
2021-09-04,50059.0,15102362730.0,944463999375.0,1.5990405923353355,1.4870604454085612,,,0.024982
2021-09-05,49924.5,14732977101.0,948450930143.75,1.5533726240077625,-0.2686829541141411,51975.0,2050.5,0.01
2021-09-06,51838.0,15969851862.0,988875492462.5,1.6149507176309768,3.832787509138802,52857.5,1019.5,0.015594333333333333
2021-09-07,52699.0,16334309914.0,879745873034.711,1.856707762396689,1.6609437092480528,46780.0,-5919.0,0.014325666666666667
2021-09-08,46767.0,12611781616.0,870431581962.5,1.4489113076027316,-11.25638057648153,46520.0,-247.0,0.01
2021-09-09,46059.5,12392565384.0,874052599200.0,1.4178283315377846,-1.5128188680052168,46645.0,585.5,0.01
2021-09-10,46398.0,12306854167.0,841943087906.25,1.4617204350005144,0.7349189635145859,45675.0,-723.0,0.010371666666666666
2021-09-11,44840.0,12356818799.0,854497002012.5,1.4460927036487412,-3.357903357903358,,,0.01
2021-09-12,45184.0,12224008036.0,863233355000.0,1.4160722549929734,0.7671721677074084,46110.0,926.0,0.01
2021-09-13,46074.0,12302246160.0,847065772306.25,1.4523365908771744,1.9697237960339953,44815.0,-1259.0,0.01
2021-09-14,44973.0,12209059954.0,883568771700.0,1.381789436775768,-2.3896340669357974,46515.0,1542.0,0.01
2021-09-15,47109.0,12406070199.0,903585737250.0,1.3729820743692798,4.7495163764925685,48190.0,1081.0,0.01
2021-09-16,48105.0,13077311976.0,893852533875.0,1.4630279022992383,2.1142456855377967,47495.0,-610.0,0.01
2021-09-17,47765.0,12773775452.0,889661679018.75,1.4358014684962943,-0.7067872362540251,47490.0,-275.0,0.01
2021-09-18,47299.0,12925759824.0,903354709846.875,1.430862061503062,-0.9756097560975618,,,0.01
2021-09-19,48308.5,13286086915.0,893987019665.625,1.4861610541022565,2.134294593966035,47217.5,-1091.0,0.01
2021-09-20,47254.0,13153354393.0,821856758075.0,1.6004436617164943,-2.182845668981648,43780.0,-3474.0,0.01
2021-09-21,43006.0,12342297051.0,789640209000.0,1.5630279347894758,-8.989715156388877,42030.0,-976.0,0.01
2021-09-22,40589.0,11541276432.0,813923545750.0,1.4179804101090536,-5.620146026135886,43385.0,2796.0,0.01
2021-09-23,43532.5,11953122093.0,841071399500.0,1.4211780474411435,7.251964818054146,44785.0,1252.5,0.007526333333333334
2021-09-24,44839.0,11961641428.0,807777211331.25,1.4808094682798396,3.001205995520584,42359.4,-2479.5999999999985,-0.004138
2021-09-25,42807.0,11283868990.0,803400272193.75,1.4045139615385585,-4.53176921876045,,,0.008543
2021-09-26,42669.8,11391544846.0,814220682499.9998,1.399073382786491,-0.32050832807717367,43470.0,800.1999999999971,0.003590333333333334
2021-09-27,43209.0,11490388256.0,805348872000.0,1.4267590923005602,1.2636572001743618,43150.0,-59.0,0.01
2021-09-28,42145.6,11251593357.0,771153925190.625,1.459059338149471,-2.461061352958882,41600.0,-545.5999999999985,0.005207666666666666
2021-09-29,41012.0,11222609783.0,771164532168.75,1.455280853158352,-2.6897232451311592,41155.0,143.0,0.004622
2021-09-30,41684.5,11198987509.0,821146072987.9961,1.3638240353813045,1.6397639715205248,43615.0,1930.5,0.009745
2021-10-01,43814.0,11436555907.0,900020451037.5,1.2706995595285075,5.108613513416249,48390.0,4576.0,0.0031696666666666666
2021-10-02,48137.8,12549641027.0,904656283725.0,1.38722753080604,9.8685351714064,,,0.004911333333333333
2021-10-03,47657.0,12703854020.0,916519842887.5,1.3860969970902592,-0.9987992803991985,48587.5,930.5,0.01
2021-10-04,48186.2,12848337035.0,919196269493.75,1.3977795016592331,1.110434983318287,49855.0,1668.800000000003,0.01
2021-10-05,49215.5,13153056384.0,969777660156.25,1.3562960794416308,2.136088755701837,51630.0,2414.5,0.002578
2021-10-06,51530.0,14040387142.0,1028864851678.1248,1.364648342209329,4.702786723694774,55700.0,4170.0,0.01
2021-10-07,55330.5,14598797022.0,1017866692139.5016,1.4342543217829542,7.375315350281397,54470.0,-860.5,0.023949666666666664
2021-10-08,53790.5,14894384737.0,1023431631406.25,1.4553375408706408,-2.7832750472162715,55180.0,1389.5,0.023383666666666667
2021-10-09,53958.0,14919671097.0,1031635618750.0,1.4462151970942696,0.31139327576430453,,,0.011905666666666667
2021-10-10,54965.0,15282354893.0,1044695391009.375,1.4628527152047959,1.8662663553133951,55137.5,172.5,0.013635333333333334
2021-10-11,54680.0,15590233204.0,1073809741877.2502,1.4518617773708145,-0.5185117802237738,57990.0,3310.0,0.01
2021-10-12,57518.0,16504767449.0,1060402310925.0,1.5564627952010703,5.190197512801764,55815.0,-1703.0,0.01
2021-10-13,55995.5,16061577613.0,1081834594325.0,1.4846611207715597,-2.64699746166418,57750.0,1754.5,0.01
2021-10-14,57395.45,16403488165.0,1073257338956.25,1.5283835078130006,2.5001116161120107,58195.0,799.5500000000029,0.016693
2021-10-15,57780.0,16562686242.0,1170129390237.5,1.4154576733294673,0.6700008450147177,62075.0,4295.0,0.018895000000000002
2021-10-16,61784.0,17958816630.0,1146486441684.375,1.5664220680722205,6.9297334717895565,,,0.039754333333333336
2021-10-17,60900.0,18214990195.0,1151718656309.3752,1.58154859220298,-1.4307911433380838,61890.0,990.0,0.038554000000000005
2021-10-18,57780.0,18473826955.0,1163930836218.75,1.58719284515356,-5.123152709359601,61650.0,3870.0,0.023547333333333333
2021-10-19,62047.5,18528231812.0,1214979950250.0002,1.5249825158174455,7.385773624091385,64660.0,2612.5,0.011658000000000002
2021-10-20,57780.0,19648599574.0,1256966404062.5,1.5631761923386311,-6.877795237519646,66665.0,8885.0,0.02774566666666667
2021-10-21,66061.5,21026812241.0,1182778570824.9998,1.7777471421665672,14.332814122533755,62910.0,-3151.5,0.06274466666666667
2021-10-22,62225.0,21100990967.0,1145043082071.875,1.8428119690325746,-5.8074672842729935,61080.0,-1145.0,0.030406000000000002
2021-10-23,64683.86,21005616402.0,1150231185256.25,1.8262082154658623,3.9515628766572997,,,0.019475666666666665
2021-10-24,61435.5,20938467315.0,1147373751037.5,1.8249038115144802,-5.021901908760551,61630.0,194.5,0.03347833333333333
2021-10-25,59991.0,21020834821.0,1188214896834.3752,1.7691105268081895,-2.3512464291818302,62725.0,2734.0,0.028888666666666663
2021-10-26,63622.0,21848429972.0,1139521944093.75,1.917332973291342,6.052574552849599,61975.0,-1647.0,0.052541666666666674
2021-10-27,62588.0,21756251248.0,1108531020553.1248,1.9626199758617728,-1.625223979126722,59065.0,-3523.0,0.028833666666666664
2021-10-28,58834.0,20102948680.0,1145643937875.0002,1.7547291977372996,-5.997954879529621,61335.0,2501.0,0.013118666666666667
2021-10-29,60615.0,19520052195.0,1176700955118.75,1.6588796082884185,3.027161165312564,61149.3,534.3000000000029,0.02187
2021-10-30,62247.8,19958787669.0,1162356577153.1248,1.7170968067203272,2.693722675905308,,,0.026212000000000003
2021-10-31,61834.5,19756055380.0,1148932809256.25,1.7195135538682094,-0.6639592081969181,61682.5,-152.0,0.03729233333333334
2021-11-01,61305.0,20299701624.0,1146585100100.2058,1.770448754499418,-0.8563180748611177,61149.3,-155.6999999999971,0.04026766666666667
2021-11-03,63225.0,21120600078.0,1187745353853.125,1.7782094461143012,3.131881575727924,63065.0,-160.0,0.052478
2021-11-04,62936.0,20422767612.0,1156371482615.625,1.7661078571226299,-0.45709766706207855,61360.0,-1576.0,0.04770166666666667
2021-11-05,61456.8,20142619941.0,1155683404662.5,1.7429185068969948,-2.350324138807669,61380.0,-76.80000000000291,0.02603566666666667
2021-11-06,60982.0,20054864643.0,1155711389459.3755,1.7352831187708002,-0.7725752073000969,,,0.04538933333333334
2021-11-07,61476.8,20127490266.0,1176605997000.0002,1.7106397823331845,0.8113869666459106,63765.0,2288.199999999997,0.03031966666666666
2021-11-09,67597.5,22624177649.0,1270816377145.1023,1.7802869128760657,9.956113525752809,67625.0,27.5,0.048590999999999995
2021-11-10,66944.5,22622811550.0,1261425239375.0,1.7934326065339357,-0.9660120566589048,66075.0,-869.5,0.05447533333333333
2021-11-11,64890.0,22480718856.0,1228813770362.4998,1.8294650823589154,-3.068960108746799,65055.0,165.0,0.018341
2021-11-12,64802.7,20888705353.0,1210384892362.5,1.7257903237893364,-0.13453536754508555,64235.0,-567.6999999999971,0.030139333333333334
2021-11-13,64138.5,20700369795.0,1214411435756.25,1.7045598538941018,-1.0249572934461049,,,0.023005333333333332
2021-11-14,64450.0,20680378999.0,1208793916000.0,1.710827521984318,0.48566773466793833,65675.0,1225.0,0.012340333333333333
2021-11-15,65542.5,21134476009.0,1206006253355.2808,1.7524350267837239,1.6951124903025638,63910.0,-1632.5,0.02595333333333333
2021-11-16,63629.5,21427491444.0,1134293828446.875,1.8890600395260426,-2.9187168631040983,59730.0,-3899.5,0.018666
2021-11-17,60080.5,19932485343.0,1134498874950.0,1.756941834241878,-5.577601584170866,60485.0,404.5,0.011051666666666668
2021-11-18,60367.0,19902373526.0,1081657113750.0,1.8399891493340628,0.476860212548158,58015.0,-2352.0,0.010411666666666666
2021-11-19,56939.853,19491352051.0,1094490168356.25,1.7808613192270981,-5.677186211009322,57900.0,960.1469999999972,0.01
2021-11-20,58053.0,19469207012.0,1125264787353.125,1.730188950264403,1.954952359992923,,,0.01
2021-11-21,59676.9,19676038275.0,1120533321293.75,1.7559529824853721,2.7972714588393455,59435.0,-241.90000000000146,0.01
2021-11-22,58629.5,19387559533.0,1060019808028.125,1.8289808724485268,-1.7551179769726644,55815.0,-2814.5,0.01
2021-11-23,56331.0,19256820384.0,1080024314453.6962,1.782998783109859,-3.920381377975246,57855.0,1524.0,0.010965666666666667
2021-11-25,56774.0,19380374385.0,1109613496612.4998,1.746587838392888,0.7864231062825189,59442.5,2668.5,0.014404
2021-11-26,59141.0,20277372735.0,1023871790711.2388,1.9804601434437605,4.169161940324795,54465.6,-4675.4000000000015,0.019201333333333334
2021-11-27,54329.0,19528304991.0,1037967323512.5,1.8813988213921673,-8.13648737762297,,,0.010274666666666666
2021-11-28,54964.0,19246785112.0,1022699812512.7386,1.8819584081775964,1.1688048740083667,57770.0,2806.0,0.01
2021-11-29,54308.5,19124708685.0,1097001646209.375,1.7433618947687373,-1.1925987919365388,54465.6,157.09999999999854,0.013591333333333335
